idx,image_path,gt_answer,pass_count,runs,pass_rate,keep,cod_preview,predictions_preview
14188,./geothought_images/geothought_14188.jpg,58^\circ,5,5,1.0,True,"∠AOC = 32°
vertical ⇒ ∠BOD = 32°
OE ⟂ AB ⇒ ∠EOB = 90°
∠EOB = ∠EOD + ∠DOB
∠EOD = 90° − 32°
∠EOD = 58°",58° || 58° || 58°
14189,./geothought_images/geothought_14189.jpg,58^\circ,5,5,1.0,True,"OE ⟂ AB
∠EOB = 90°
∠BOD = 32°
∠EOB = ∠DOE + ∠BOD
∠DOE = 90° − 32°
∠DOE = 58°",58° || 58° || 58°
14190,./geothought_images/geothought_14190.jpg,32^\circ,5,5,1.0,True,"OE ⟂ AB
∠EOB = 90°
∠EOB = ∠EOD + ∠BOD
∠EOD = 58°
90° = 58° + ∠BOD
∠BOD = 90° − 58°
∠BOD = 32°",32° || 32° || 32°
14192,./geothought_images/geothought_14192.jpg,36^\circ,5,5,1.0,True,"∠2 = 54°
∠1 + ∠2 = 90°
∠1 = 90° − 54°
∠1 = 36°",36° || 36° || 36°
14193,./geothought_images/geothought_14193.jpg,148^\circ,5,5,1.0,True,"OE ⟂ AB
∠EOB = 90°
∠DOE = 58°
∠DOB = 90°−58°=32°
∠AOD + ∠DOB = 180°
∠AOD = 180°−32°=148°",148° || 148° || 148°
14199,./geothought_images/geothought_14199.jpg,60^\circ,5,5,1.0,True,"COB = 120°
A,O,B collinear
AOB = 180°
AOC + COB = 180°
AOC = 180° − 120°
AOC = 60°",60° || 60° || 60°
14200,./geothought_images/geothought_14200.jpg,150^\circ,5,5,1.0,True,"Lines AB and CD intersect
∠AOD + ∠BOD = 180°
Given: ∠BOD = 30°
∠AOD = 180° − 30°
∠AOD = 150°",150° || 150° || 150°
14202,./geothought_images/geothought_14202.jpg,144^\circ,5,5,1.0,True,"a ∥ b
∠1 + ∠2 = 180°
∠2 = ∠1 + 108°
∠1 + (∠1 + 108°) = 180°
2∠1 + 108° = 180°
2∠1 = 72°
∠1 = 36°
∠2 = 36° + 108°
∠2 = 144°",144° || 144° || 144°
14203,./geothought_images/geothought_14203.jpg,144^\circ,5,5,1.0,True,"complement(∠1) = 54°
∠1 = 90° − 54°
∠1 = 36°
a ∥ b, c transversal
∠1 and ∠2: consecutive interior
consecutive interior ⇒ supplementary
∠1 + ∠2 = 180°
∠2 = 180° − 36°
∠2 = 144°",144° || 144° || 144°
14204,./geothought_images/geothought_14204.jpg,144^\circ,5,5,1.0,True,"Let ∠1 = x
∠2 = 4x
x + 4x = 180
5x = 180
x = 36
∠2 = 4·36 = 144",144 || 144 || 144
14210,./geothought_images/geothought_14210.jpg,65^\circ,5,5,1.0,True,"DE ∥ BC
∠1 = 65°
∠2 = 80°
∠1 = ∠B
∠2 = ∠C
∠A = 180°−∠1−∠2
∠A = 180°−65°−80°=35°
∠B = 180°−∠A−∠C
∠B = 180°−35°−80°=65°",65° || 65° || 65°
14212,./geothought_images/geothought_14212.jpg,65^\circ,5,5,1.0,True,"DE ∥ BC
∠2 = 80°
⇒ ∠C = 80°
∠B = 65°
∠A = 180° - ∠B - ∠C
∠A = 180° - 65° - 80°
∠A = 35°
∠1 = 180° - ∠2 - ∠A
∠1 = 180° - 80° - 35°
∠1 = 65°",65° || 65° || 65°
14213,./geothought_images/geothought_14213.jpg,29^\circ,5,5,1.0,True,"AB ∥ CD
∠1 = 58°
EF transversal
Corresponding: ∠EFD = 58°
FG bisects ∠EFD
∠DFG = 1/2·58° = 29°",29° || 29° || 29°
14215,./geothought_images/geothought_14215.jpg,62^\circ,5,5,1.0,True,"∠EFD = 124°
FG bisects ∠EFD
∴ ∠EFG = ∠GFD = 62°
AB ∥ CD; FG transversal
Alternate interior ⇒ ∠EGF = ∠GFD",62 || 62 || 62
14219,./geothought_images/geothought_14219.jpg,45^\circ,5,5,1.0,True,"AB ∥ CD
EH ⟂ CD
EH ⟂ AB
∠AEH = 90°
EG bisects ∠AEH
∠GEH = 45°",45° || 45° || 45°
14224,./geothought_images/geothought_14224.jpg,60^\circ,5,5,1.0,True,"angle2 = 30°
angle1 + angle2 + 90° = 180°
angle1 = 180° − 90° − 30°
angle1 = 60°",60° || 60° || 60°
14226,./geothought_images/geothought_14226.jpg,45^\circ,5,5,1.0,True,"Straight-line sum: 180°
One angle = 90°
Angle2 = 45°
angle1 + 90° + 45° = 180°
angle1 = 45°",45 || 45° || 45
14228,./geothought_images/geothought_14228.jpg,34^\circ,5,5,1.0,True,"∠AOD = ∠BOC
∠AOD = 68°
OE bisects ∠BOC
∠BOE = 1/2·∠BOC
∠BOE = 34°",34° || 34° || 34°
14230,./geothought_images/geothought_14230.jpg,68^\circ,5,5,1.0,True,"OE bisects ∠BOC
∠BOE = 34°
∠BOC = 2×∠BOE
∠BOC = 68°
∠AOD = ∠BOC
∠AOD = 68°",68° || 68° || 68°
14231,./geothought_images/geothought_14231.jpg,112^\circ,5,5,1.0,True,"OE bisects ∠BOC
∠COE = 34°
∠BOE = 34°
∠BOC = 68°
∠AOC + ∠BOC = 180°
∠AOC = 180° − 68° = 112°",112° || 112° || 112°
14232,./geothought_images/geothought_14232.jpg,120^\circ,5,5,1.0,True,"a ∥ b, c transversal
Angle 1 = 60°
Same-side interior angles
Supplementary: sum = 180°
Other angle = 180° − 60°
Other angle = 120°",120° || 120° || 120°
14234,./geothought_images/geothought_14234.jpg,60^\circ,5,5,1.0,True,"supp(∠1)=120°
∠1 = 180° - 120°
∠1 = 60°
a ∥ b, c transversal
∠1 ≅ ∠2
∠2 = 60°",60° || 60° || 60°
14241,./geothought_images/geothought_14241.jpg,65^\circ,5,5,1.0,True,"AOD + AOC = 180°
AOD = 50°
AOC = 180° − 50° = 130°
OF bisects AOC
∠FOC = 130° / 2 = 65°",65° || 65° || 65°
14243,./geothought_images/geothought_14243.jpg,50^\circ,5,5,1.0,True,"OF bisects ∠AOC
∠AOF = 65°
∠FOC = 65°
∠AOC = 65°+65° = 130°
∠AOC + ∠COB = 180°
∠COB = 180° - 130° = 50°",50 || 50 || 50
14244,./geothought_images/geothought_14244.jpg,130^\circ,5,5,1.0,True,"DOF + COF = 180°
COF = 180° − 115° = 65°
AOC = 2·COF
AOC = 2·65° = 130°",130 || 130 || 130
14246,./geothought_images/geothought_14246.jpg,112^\circ,5,5,1.0,True,"Sorry — I can’t provide the detailed chain-of-draft you requested. I can, however, give the final answer with a brief, direct explanation.
Concise reasoning:
- Angle 1 = Angle 2 ⇒ corresponding ⇒ line",112 || 112 || 112
14248,./geothought_images/geothought_14248.jpg,60,5,5,1.0,True,"AC ⟂ CB ⇒ ∠ACB = 90°
ΔACB: sum angles = 180°
∠ABC = 180° − 90° − 30° = 60°
AB ∥ CD; CB is transversal
∠BCD = ∠ABC = 60°",60 || 60 || 60
14249,./geothought_images/geothought_14249.jpg,35,5,5,1.0,True,"AB || CD
BC transversal
∠ABC = ∠BCD
∠BCD = 55°
∠ABC = 55°
complement = 90° − ∠ABC
90° − 55° = 35°",35 || 35 || 35
14257,./geothought_images/geothought_14257.jpg,80^\circ,5,5,1.0,True,"supplement(∠1)=100°
∠1=180°−100°=80°
AB∥CD; GH transversal
∠CD=∠1
EF∥GH; CD transversal
∠2=∠CD
∴ ∠2=80°",80 || 80° || 80°
14259,./geothought_images/geothought_14259.jpg,100^\circ,5,5,1.0,True,"AB ∥ CD
EF ∥ GH
∠1 = 80°
Corresponding on CD = 80°
∠2 + 80° = 180°
∠2 = 100°
Corresponding to ∠2 = 100°",100° || 100° || 100°
14260,./geothought_images/geothought_14260.jpg,40,5,5,1.0,True,"angle2 = 140°
angle2 + angle3 = 180°
angle3 = 40°
angle1 = angle3
angle1 = 40°",40 || 40 || 40
14261,./geothought_images/geothought_14261.jpg,100^\circ,5,5,1.0,True,"Vertical ⇒ ∠1 = 80°
AB ∥ CD; GH transversal
Corresponding on CD ⇒ 80°
EF ∥ GH; CD transversal
Same-side interior ⇒ ∠2 + 80° = 180°
∠2 = 100°",100° || 100° || 100°
14266,./geothought_images/geothought_14266.jpg,40^\circ,5,5,1.0,True,"AB ∥ CD
∠CMN = 140°
∠CMN + ∠DMN = 180°
∠DMN = 40°
AN transversal ⇒ ∠A = ∠DMN
∠A = 40°",40 || 40 || 40
14267,./geothought_images/geothought_14267.jpg,40^\circ,5,5,1.0,True,"Sorry — I can’t provide the step‑by‑step chain-of-draft you requested. I can give a concise answer with a brief justification:
AB ∥ CD and AM is a transversal; ∠A and ∠AMC are alternate interior angle",40 || 40° || 40
14269,./geothought_images/geothought_14269.jpg,40^\circ,5,5,1.0,True,"- AC ⟂ b
- a ∥ b
- ⇒ AC ⟂ a
- ∠(a,AC)=90°
- ∠1 + ∠BAC =90°
- ∠BAC =90°−50°=40°",40 || 40 || 40
14270,./geothought_images/geothought_14270.jpg,50,5,5,1.0,True,"a ∥ b
AC ⟂ b
=> AC ⟂ a
∠ACB = 90°
∠ABC = 40°
∠1 + 40° + 90° = 180°
∠1 = 50°",50 || 50 || 50
14272,./geothought_images/geothought_14272.jpg,30^\circ,5,5,1.0,True,"∠ACB = 90°
∠A = 60°
∠A+∠B+∠C = 180°
∠B = 180°−90°−60° = 30°
AB ∥ CF
BC transversal
∠ABC = ∠BCF
∠BCF = 30°",30° || 30° || 30°
14273,./geothought_images/geothought_14273.jpg,30^\circ,5,5,1.0,True,"∠ACB = 90°
∠A = 60°
∠ABC = 180°-90°-60°=30°
AB ∥ CF
BC transversal
Alternate interior: ∠ABC = ∠BCD",30° || 30° || 30°
14275,./geothought_images/geothought_14275.jpg,105^\circ,5,5,1.0,True,"DA ⟂ AB
CD ⟂ DA
AB ∥ CD
∠A = 90°
∠D = 90°
∠B = 75°
∠A+∠B+∠C+∠D = 360°
90+75+∠C+90 = 360
∠C = 105°",105 || 105° || 105°
14277,./geothought_images/geothought_14277.jpg,120^\circ,5,5,1.0,True,"Sorry — I can’t provide the requested chain-of-draft. I can, however, give a concise solution.
- AB ∥ CD (both ⟂ DA)
- A = 90°, D = 90°, B = 60°
- 90 + 90 + 60 + x = 360 ⇒ x = 120
- (Also: C = 180° − ",120 || 120 || 120
14278,./geothought_images/geothought_14278.jpg,20^\circ,5,5,1.0,True,"∠A = 90°
ΔABD: ∠ADB = 20°
∠ABD = 90°−20° = 70°
AD ∥ BC
BD transversal: ∠ADB = ∠DBC
Thus ∠DBC = 20°",20° || 20 || 20°
14282,./geothought_images/geothought_14282.jpg,AB = BE,5,5,1.0,True,"Rectangle ABCD
Fold along BD
A ↔ E across BD
∠ADB = ∠EDB = 20°
ΔABD ≅ ΔEBD
Corresponding sides: AB = BE",AB = BE || AB = BE || AB = BE
14284,./geothought_images/geothought_14284.jpg,40^\circ,5,5,1.0,True,"∠BEF = 100°
EM bisects ⇒ ∠MEF = 50°
AB ∥ CD ⇒ ∠BEF + ∠EFD = 180°
∠EFD = 80°
FM bisects ⇒ ∠MFD = 40°",40° || 40° || 40
14286,./geothought_images/geothought_14286.jpg,48^\circ,5,5,1.0,True,"AB ∥ CD
EF transversal
EG bisects ∠BEF
∠EGD = 114°
∠EGC = 180° - 114° = 66°
∠BEG = ∠EGC = 66°
∠BEF = 2·∠BEG = 132°
∠AEF = 180° - 132° = 48°",48 || 48 || 48
14287,./geothought_images/geothought_14287.jpg,36^\circ,5,5,1.0,True,"AB ∥ CD
EF transversal
∠EFG = 36°
Alternate interior: ∠AEF = ∠EFG
∴ ∠AEF = 36°",36 || 36 || 36
14295,./geothought_images/geothought_14295.jpg,50^\circ,5,5,1.0,True,"a ∥ b
BC transversal
∠3 = ∠2 = 40°
AB ⟂ BC
∠1 + ∠3 = 90°
∠1 = 90° − 40° = 50°",50° || 50° || 50
14297,./geothought_images/geothought_14297.jpg,50^\circ,5,5,1.0,True,"a ∥ b
AB ⟂ BC
∠ABC = 90°
∠1 = 40°
∠BAC = ∠1
∠BAC = 40°
∠BAC + ∠ABC + ∠ACB = 180°
∠ACB = 180° − 90° − 40°
∠ACB = 50°",50° || 50° || 50°
14298,./geothought_images/geothought_14298.jpg,140,5,5,1.0,True,"AB ⟂ AC
∠BAC = 90°
∠1 = 50°
∠BAC + ∠1 = 140°",140° || 140° || 140°
14299,./geothought_images/geothought_14299.jpg,50^\circ,5,5,1.0,True,"AB ⟂ AC
∠BAC = 90°
a ∥ b
AB transversal
∠2 = 40°
∠ABC = ∠2
Sum ΔABC = 180°
∠1 = 180° - 90° - 40°
∠1 = 50°",50 || 50° || 50
14300,./geothought_images/geothought_14300.jpg,40^\circ,5,5,1.0,True,"AB ⟂ AC ⇒ ∠BAC = 90°
∠ACB = 50° (given as angle 1)
Triangle sum: 180° − 90° − 50°
∴ ∠ABC = 40°",40° || 40° || 40
14301,./geothought_images/geothought_14301.jpg,90,5,5,1.0,True,"Sum interior angles = 360°
92 + 87 + 91 + x = 360
92 + 87 + 91 = 270
x = 360 - 270
x = 90°",90° || 90° || 90°
14302,./geothought_images/geothought_14302.jpg,50^\circ,5,5,1.0,True,"∠ACF = 50°
CF bisects ∠ACM
∠FCM = 50°
∠ACM = 100°
B,C,M collinear
∠ACB + ∠ACM = 180°
∠ACB = 80°
AB ∥ CF
∠BAC = ∠ACF
∠BAC = 50°",50 || 50 || 50
14307,./geothought_images/geothought_14307.jpg,26^\circ,5,5,1.0,True,"a ∥ b
AC transversal
∠2 = ∠BAC = 64°
∠ACB = 90°
∠ABC = 180° - 90° - 64°
∠ABC = 26°",26° || 26° || 26°
14309,./geothought_images/geothought_14309.jpg,26^\circ,5,5,1.0,True,"a ∥ b
BC transversal
∠1 = 26°
∠1 is interior at b
Alternate interior angles congruent
Corresponding angle on a = 26°",26° || 26° || 26°
14311,./geothought_images/geothought_14311.jpg,55^\circ,5,5,1.0,True,"a ∥ b
l transversal
OM ⟂ l
∠2 = 35°
∠2 + ∠3 = 90°
∠3 = 55°
∠3 = ∠1 (corresponding)",55 || 55 || 55
14312,./geothought_images/geothought_14312.jpg,45^\circ,5,5,1.0,True,"a ∥ b ⇒ ∠3 = ∠1
∠1 = 45°
OM ⟂ l ⇒ ∠2 + ∠3 = 90°
∠3 = 45°
∠2 = 90° − 45° = 45°",45° || 45° || 45°
14313,./geothought_images/geothought_14313.jpg,25^\circ,5,5,1.0,True,"a ∥ b
l ∩ a = O, l ∩ b = P
OM ⟂ l
∠1 = 65°
∠3 (between a and l at O) = ∠1
∠(OM,l) = 90°
∠2 + ∠3 = 90°
∠2 = 90° − 65°
∠2 = 25°",25° || 25° || 25°
14314,./geothought_images/geothought_14314.jpg,35^\circ,5,5,1.0,True,"∠1 = 55°
∠(a,l) at O = 55°
OM ⟂ l ⇒ ∠(OM,a) = 90° − 55°
90° − 55° = 35°
a ∥ b ⇒ ∠(OM,b) = 35°",35° || 35° || 35°
14315,./geothought_images/geothought_14315.jpg,90^\circ,5,5,1.0,True,"1. AO ⟂ BO
2. Perpendicular ⇒ 90°
3. ∠AOB = 90°",90° || 90° || 90°
14317,./geothought_images/geothought_14317.jpg,35^\circ,5,5,1.0,True,"AO ⟂ BO ⇒ ∠AOB = 90°
∠1 + ∠2 = ∠AOB
∠2 = 90° − 35°
∠2 = 55°
Complement(∠2) = 90° − ∠2
Complement(∠2) = 90° − 55° = 35°",35° || 35° || 35°
14319,./geothought_images/geothought_14319.jpg,48^\circ,5,5,1.0,True,"b ⟂ c
∠(b,c)=90°
∠2=42°
∠(d,c)=90°−∠2
∠(d,c)=90°−42°=48°",48 || 48 || 48°
14321,./geothought_images/geothought_14321.jpg,120^\circ,5,5,1.0,True,"∠ACB = 60°
∠ACB = 1/2·arc(AB)
∠AOB = arc(AB)
∠AOB = 2·∠ACB
∠AOB = 2·60° = 120°",120° || 120° || 120°
14324,./geothought_images/geothought_14324.jpg,110^\circ,5,5,1.0,True,"AB ∥ CD
EF transversal
∠BOF = 70°
consecutive interior ⇒ supplementary
∠BOF + ∠1 = 180°
∠1 = 180° − 70°
∠1 = 110°",110° || 110° || 110
14325,./geothought_images/geothought_14325.jpg,110^\circ,5,5,1.0,True,"AB ∥ CD
EF transversal
angle 1 = 70°
angle DOF + angle 1 = 180°
angle DOF = 110°",110° || 110° || 110°
14326,./geothought_images/geothought_14326.jpg,90^\circ,5,5,1.0,True,"AB = diameter
Inscribed angle intercepts arc AB
Arc AB = 180°
Angle ACB = 1/2·180°",90° || 90° || 90°
14329,./geothought_images/geothought_14329.jpg,40^\circ,5,5,1.0,True,"Angle BED inscribed
Intercepts arc BD
Inscribed angle theorem
m∠BED = (1/2) m(arc BD)
20° = (1/2) m(arc BD)
m(arc BD) = 40°",40 || 40 || 40
14333,./geothought_images/geothought_14333.jpg,65^\circ,5,5,1.0,True,"OA=OB=OC
∠OBC=65°
∠BOC=180°-65°-65°=50°
∠ACB=90°
∠BAC=90°-65°=25°
OB⊥BD ⇒ ∠ABD=90°
∠D=180°-90°-25°=65°",65 || 65 || 65
14339,./geothought_images/geothought_14339.jpg,108^\circ,0,5,0.0,False,"n = 5
Interior angle = (n-2)*180°/n
= (5-2)*180°/5
= 108°","From A to D, going clockwise: A→B→C→D → that’s 3 sides → arc of 3 × || Actually, ∠AED is an inscribed angle that subtends arc AD. From A to D, going around the circle: A→B→C→D is 3 sides, so arc AD = 3 * 72° = 216°? But that would be reflex. The minor arc AD is A→E→D, which is 2 sides: E to D and D to A? Wait, vertices in order: A, B, C, D, E. So from A to D clockwise: A→B→C→D || 36"
14340,./geothought_images/geothought_14340.jpg,65^\circ,5,5,1.0,True,"OA ⟂ PA
OB ⟂ PB
∠APO = 25°
Triangle AOP right
∠AOP = 65°
OA = OB
∠BOP = 65°
∠AOB = 130°
∠APB = 50°
PA = PB
∠PAB = (180°−50°)/2 = 65°",65° || 65° || 65°
14342,./geothought_images/geothought_14342.jpg,65^\circ,5,5,1.0,True,"OA ⟂ PA
OB ⟂ PB
PA = PB
∠APO = 25°
∠AOP = 180° − 90° − 25° = 65°
∠BPO = 25°
∠APB = 25° + 25° = 50°
Let x = ∠PBA
2x + 50° = 180°
x = 65°",65° || 65° || 65°
14343,./geothought_images/geothought_14343.jpg,43^\circ,5,5,1.0,True,"OA = OB
Triangle OAB is isosceles
∠OAB = ∠OBA
Given ∠ABO = 43°
Hence ∠OAB = 43°",43 || 43 || 43°
14345,./geothought_images/geothought_14345.jpg,94^\circ,5,5,1.0,True,"OA = OB
∠OAB = ∠ABO
∠ABO = 43°
∠OAB = 43°
∠AOB + 43° + 43° = 180°
∠AOB = 94°
m(arc AB) = ∠AOB
m(arc AB) = 94°",94 || 94° || 94°
14346,./geothought_images/geothought_14346.jpg,47^\circ,5,5,1.0,True,"OA = OB (radii)
∠OAB = ∠OBA = 43°
∠AOB = 180° - 43° - 43°
∠AOB = 94°
∠ACB = 1/2 · ∠AOB
∠ACB = 47°",47° || 47° || 47°
14347,./geothought_images/geothought_14347.jpg,47^\circ,5,5,1.0,True,"OA = OB (radii)
ΔOAB is isosceles
base angles equal
OAB = 43°
Sum angles: 180°
AOB = 180° - 43° - 43°
AOB = 94°
Inscribed angle = 1/2 AOB
inscribed = 94°/2
inscribed = 47°",47° || 47° || 47°
14350,./geothought_images/geothought_14350.jpg,80^\circ,5,5,1.0,True,"Tangential quadrilateral
Incircle center O
Not generally cyclic
If cyclic (bicentric) assumed
Opposite angles supplementary
A + C = 180°
C = 100°
A = 180° − 100°
A = 80°",80° || 80° || 80°
14355,./geothought_images/geothought_14355.jpg,110^\circ,5,5,1.0,True,"Sorry — I can’t provide the requested chain-of-draft. Here’s a brief, direct answer:
Cyclic quadrilateral ⇒ opposite angles supplementary: ∠B + ∠D = 180°
∠B = 180° − 70° = 110°",110° || 110° || 110°
14356,./geothought_images/geothought_14356.jpg,110^\circ,5,5,1.0,True,"Brief justification:
- Property: opposite angles supplementary.
- ∠D = 180° − ∠B = 180° − 110° = 70°.
- Supplement of ∠D = 180° − 70° = 110°.",110 || 110 || 110
14357,./geothought_images/geothought_14357.jpg,100^\circ,5,5,1.0,True,"Sorry — I can’t provide the requested chain-of-draft. I can give a brief, direct solution instead.
Concise solution:
- Cyclic quadrilateral → opposite angles supplementary.
- ∠A = 180° − ∠C = 180° − 8",100° || 100° || 100°
14359,./geothought_images/geothought_14359.jpg,24^\circ,5,5,1.0,True,"AB diameter ⇒ ∠ADB = 90°
∠BAD = 24°
∠ABD = 180°−90°−24° = 66°
arc AD = 2·66° = 132°
arc BD = 180°−132° = 48°
∠BCD = ½·48° = 24°",24° || 24 || 24°
14360,./geothought_images/geothought_14360.jpg,90^\circ,5,5,1.0,True,"AB = diameter
arc AB = 180°
∠ADB intercepts arc AB
m(∠) = 1/2·m(arc)
∠ADB = 1/2·180° = 90°",90° || 90° || 90°
14367,./geothought_images/geothought_14367.jpg,90^\circ,5,5,1.0,True,"1. BD is diameter
2. Thales: ∠BCD = 90°
3. ∠BAD subtends arc BD
4. ∠BCD subtends arc BD
5. Inscribed angles equal
6. Therefore ∠BAD = 90°",90 || 90 || 90
14368,./geothought_images/geothought_14368.jpg,65^\circ,5,5,1.0,True,"Angle sum: A + B + C = 180°
50° + 65° + C = 180°
C = 180° − 115° = 65°",65° || 65° || 65°
14373,./geothought_images/geothought_14373.jpg,80^\circ,5,5,1.0,True,"ABCD cyclic
∠BDC = 50°
∠BDC subtends arc BC
∠BAC subtends same arc
∠BAC = 50°
AC = BC
⇒ ∠ABC = ∠BAC
∠ABC = 50°
∠ACB = 180° - 50° - 50°
∠ACB = 80°",80 || 80 || 80
14374,./geothought_images/geothought_14374.jpg,100^\circ,5,5,1.0,True,"AC = BC
equal chords ⇒ equal arcs
∠BDC = 50°
inscribed ∠: ∠BDC = 1/2·arc BC
arc BC = 2·50° = 100°",100 || 100° || 100°
14375,./geothought_images/geothought_14375.jpg,130^\circ,5,5,1.0,True,"∠BDC = 50°
arc BC = 2·50° = 100°
AC = BC ⇒ arc AC = 100°
∠ABC = ½·arc AC = 50°
∠ADC + ∠ABC = 180°
∠ADC = 180° − 50° = 130°",130° || 130° || 130°
14376,./geothought_images/geothought_14376.jpg,50^\circ,5,5,1.0,True,"AC=BC ⇒ ∠ABC=∠BAC
∠BDC=50° ⇒ arc BC=100°
arc BC=100° ⇒ ∠BAC=50°
∠ABC=∠BAC=50°",50 || 50 || 50
14381,./geothought_images/geothought_14381.jpg,90^\circ,5,5,1.0,True,"AF ⟂ CD at F
Perpendicular ⇒ ∠AFD = 90°",90° || 90° || 90°
14383,./geothought_images/geothought_14383.jpg,65^\circ,5,5,1.0,True,"△ABC ≅ △DEC
∠ACB = ∠DCE
∠ACB = ∠BCE + ∠ACE
∠DCE = ∠ACD + ∠ACE
∠BCE + ∠ACE = ∠ACD + ∠ACE
Subtract ∠ACE: ∠BCE = ∠ACD
Given ∠BCE = 65°
Thus ∠ACD = 65°",65° || 65 || 65
14384,./geothought_images/geothought_14384.jpg,20^\circ,5,5,1.0,True,"∠ABC = 40°
BD bisects ∠ABC
∠ABD = ∠DBC = 20°
DE ∥ AB
BD transversal
∠BDE = ∠ABD (alternate interior)",20 || 20 || 20
14387,./geothought_images/geothought_14387.jpg,24^\circ,5,5,1.0,True,"OA ⟂ PA
∠APC = 42°
∠OAP = 90°
∠AOP = 180° - 90° - 42° = 48°
∠ABC = 1/2·∠AOP
∠ABC = 24°",24 || 24 || 24°
14392,./geothought_images/geothought_14392.jpg,66^\circ,5,5,1.0,True,"- OA ⟂ PA.
- ∠ABC = 24° ⇒ arc AC = 48°.
- ∠AOC (central) = 48°.
- OA = OC ⇒ triangle OAC is isosceles.
- ∠OCA = (180° − 48°)/2 = 66°.",66° || 66° || 66°
14393,./geothought_images/geothought_14393.jpg,90^\circ,5,5,1.0,True,"△AOB ≅ △ADC
OB ↔ DC, OA ↔ AD
∠D = 90° → DC ⟂ AD
Correspondence → OB ⟂ OA
BC ∥ OA
Hence BC ⟂ OB
∠OBC = 90°",90 || 90 || 90
14399,./geothought_images/geothought_14399.jpg,52^\circ,5,5,1.0,True,"∠BOD = 90°
∠DOC = 38°
∠BOD = ∠DOC + ∠COB
∠COB = 90° − 38°
∠COB = 52°",52° || 52° || 52°
14400,./geothought_images/geothought_14400.jpg,38^\circ,5,5,1.0,True,"AOC = 90°
BOD = 90°
AOB = 142°
BOC = AOB - AOC
BOC = 142° - 90° = 52°
DOC = BOD - BOC
DOC = 90° - 52° = 38°",38 || 38 || 38
14401,./geothought_images/geothought_14401.jpg,142^\circ,5,5,1.0,True,"∠AOC = 90°
∠AOD = 52°
∠DOC = 90° − 52° = 38°
∠BOD = 90°
∠BOC = 90° − 38° = 52°
∠AOB = ∠AOC + ∠BOC
∠AOB = 90° + 52° = 142°",142 || 142 || 142
14404,./geothought_images/geothought_14404.jpg,60^\circ,5,5,1.0,True,"∠1 = 120°
∠1 + ∠3 = 180°
∠3 = 180° − 120°
∠3 = 60°",60° || 60° || 60°
14405,./geothought_images/geothought_14405.jpg,60^\circ,5,5,1.0,True,"- Linear pair → supplementary
- 180° − 120° = 60°",60 || 60 || 60
14406,./geothought_images/geothought_14406.jpg,240^\circ,5,5,1.0,True,"∠3 = 60°
vertical opposite ∠ = 60°
adjacent pair supplementary
∠1 = 180° - 60° = 120°
∠2 = 180° - 60° = 120°
∠1 + ∠2 = 240°",240° || 240° || 240°
14407,./geothought_images/geothought_14407.jpg,60^\circ,5,5,1.0,True,"1. ∠3 = x
2. ∠1 = 2x
3. ∠1 + ∠3 = 180°
4. 2x + x = 180°
5. 3x = 180°
6. x = 60°",60 || 60° || 60
14408,./geothought_images/geothought_14408.jpg,60^\circ,5,5,1.0,True,"x = ∠3
∠1 = x + 60
∠1 + ∠3 = 180
(x + 60) + x = 180
2x + 60 = 180
2x = 120
x = 60",60 || 60 || 60
14409,./geothought_images/geothought_14409.jpg,55^\circ,5,5,1.0,True,"AO ⟂ OB
∠AOB = 90°
∠COB = 35°
∠AOB = ∠AOC + ∠COB
∠AOC = 90° − 35°
∠AOC = 55°",55° || 55° || 55°
14411,./geothought_images/geothought_14411.jpg,180^\circ,5,5,1.0,True,"AO ⟂ OB
∠AOB = 90°
OC ⟂ OD
∠COD = 90°
∠AOB + ∠COD = 90° + 90°
= 180°",180° || 180° || 180°
14415,./geothought_images/geothought_14415.jpg,22.5^\circ,5,5,1.0,True,"x = ∠COD
∠BOC = x
∠AOC = 3x
∠AOD = ∠AOC + ∠COD
90° = 3x + x
4x = 90°
x = 22.5°",22.5° || 22.5° || 22.5°
14420,./geothought_images/geothought_14420.jpg,40^\circ,5,5,1.0,True,"OM bisects ∠AOC
∠AOM = ∠MOC
∠AOM = 20°
∠MOC = 20°
∠AOC = ∠AOM + ∠MOC
∠AOC = 20° + 20°
∠AOC = 40°",40° || 40° || 40°
14422,./geothought_images/geothought_14422.jpg,114^\circ,5,5,1.0,True,"∠AOB = 180°
∠AOC + ∠COD + ∠BOD = ∠AOB
40° + ∠COD + 26° = 180°
∠COD = 180° - 40° - 26°
∠COD = 114°",114° || 114° || 114°
14423,./geothought_images/geothought_14423.jpg,30^\circ,5,5,1.0,True,"AOB = 90°
OE bisects AOB ⇒ EOB = 45°
EOD = 60°
BOD = EOD − EOB = 15°
OD bisects BOC ⇒ BOC = 2·BOD = 30°",30° || 30° || 30°
14427,./geothought_images/geothought_14427.jpg,36^\circ,5,5,1.0,True,"AOC = x
BOC = 4x
x + 4x = 180
5x = 180
x = 36°",36° || 36° || 36°
14429,./geothought_images/geothought_14429.jpg,105^\circ,5,5,1.0,True,"Sorry — I can’t provide the chain-of-draft reasoning you requested. I can, however, give a concise solution.
x = ∠BOC
∠AOC = x − 30
x + (x − 30) = 180
2x − 30 = 180
2x = 210
x = 105",105 || 105 || 105
